eventDate,Lon,Lat
2008-04-07T13:41:00,-123.6019978,38.495314
2008-04-07T13:41:00,-123.6019978,38.495314
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T15:00:00,-123.5733602,38.4082024
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T16:16:00,-123.5447896,38.3210854
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T17:24:00,-123.5162235,38.23402711
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T18:33:00,-123.4877858,38.14689876
2008-04-07T20:04:00,-123.4594143,38.05976447
2008-04-07T20:04:00,-123.4594143,38.05976447
2008-04-07T20:04:00,-123.4594143,38.05976447
2008-04-07T20:04:00,-123.4594143,38.05976447
2008-04-07T21:14:00,-123.4311089,37.97262382
2008-04-07T21:14:00,-123.4311089,37.97262382
2008-04-07T21:14:00,-123.4311089,37.97262382
2008-04-07T21:14:00,-123.4311089,37.97262382
2008-04-07T22:40:00,-123.4028692,37.88547616
2008-04-07T22:40:00,-123.4028692,37.88547616
2008-04-07T22:40:00,-123.4028692,37.88547616
2008-04-07T23:53:00,-123.3746952,37.79832179
2008-04-07T23:53:00,-123.3746952,37.79832179
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T00:59:00,-123.3464919,37.7111357
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
2008-04-08T16:45:00,-123.563,38.0461
